1723799116, 26.941, 假发擀毡了~~
1723799347, 271.397, 播放1
1723799556, 117.057, 会赢的
1723799578, 200.019, 重燃
1723799631, 191.946, 牺牲与复活
1723799735, 296.677, 开放了三种部族吧，区域专有
1723799760, 317.044, 赛文
1723799780, 351.391, 好清凉的服饰
1723799782, 307.186, 火神帅
1723800223, 240.313, 灯姐
1723800329, 201.694, 伊安珊是雷元素？？
1723800376, 102.169, 纳格兰
1723800416, 290.448, 要素察觉
1723800417, 289.317, 英桀！！！！
1723800488, 10.029, 预言家！
1723800543, 186.191, 这不是影月谷德莱尼营地吗？？
1723800727, 94.645, 所以变成了兔能环
1723800759, 334.469, 纳塔鲨
1723800794, 123.491, 他好代入啊
1723800839, 239.337, 装了专属引擎（bushi
1723800878, 43.125, 有必要但口罩吗又不是没见过
1723800880, 110.908, 鸣潮：我已经赢了很多次了
1723800991, 114.88, 哈哈哈哈
1723801641, 41.191, 橙留香
1723801814, 51.392, 怎么感觉有点像小博医生
1723801849, 93.602, 小明太想进步了（
1723801925, 237.739, 光信？
1723801980, 236.902, 真就宇宙公主呀
1723802002, 359.094, 虾头兔
1723802151, 22.398, 加州！
1723802154, 115.733, 包赢的
1723802209, 67.665, 奥运！
1723802279, 25.42, 小提来我壶里
1723802286, 110.959, 这就是街舞~
1723802357, 70.819, 自转变公转
1723802388, 37.33, 欢迎来到王者荣耀……串台了………
1723802393, 339.139, 鲨鱼妹
1723802425, 45.866, 一起上，鸣人……不好意思…又串台了………
1723802502, 193.286, 死魂灵
1723802535, 10.859, 不太可能因为原神没有s级角色
1723802671, 0.857, 常驻自选
1723802726, 312.268, （戴眼镜）Seven!!!
1723802808, 20.709, 琥珀王（乱入）
1723802961, 180.249, 胡桃说过，纳塔这边的生死比较混乱。
1723802987, 10.819, 寒兔露脸了？
1723803027, 154.939, 我已经为你准备好……
1723803096, 289.085, 传火？
1723803178, 29.479, 《三体》
1723803265, 317.651, 温度（物理）
1723803492, 292.544, 丸辣！
1723803570, 228.011, 火神好性感
1723803582, 326.451, 这就是，最后一课了！
1723803629, 117.318, 结果赢一半了
1723803657, 229.983, ←用冰元素当随身空调（bushi）
1723804154, 332.754, 当时看到这以为要触发小尬剧了
1723804273, 2.637, 看人真准。
1723804294, 81.811, 不用拿，直接送。上半万叶下半雷神，太豪华了
1723804299, 90.381, big胆！
1723804300, 165.97, 我听到了《飞天大刀》的生息
1723804300, 94.903, 哈哈哈哈哈想到啥了
1723804324, 118.527, 笑死了
1723804336, 102.573, 赢一半
1723804365, 31.019, 亚空间（幻视）
1723804370, 179.059, 古茗？
1723804460, 144.533, 奶茶！
1723804589, 236.967, 其他神都是发梢发光好家伙火神全发都亮的
1723804668, 44.967, 懂了，纳塔有星核
1723804681, 241.697, 因为只有火神拿出真本事了
1723804810, 192.588, 细节还是水主
1723804811, 54.899, 阿修罗成人祭
1723804855, 78.901, 雅琪
1723804892, 141.323, 会赢吗？
1723804948, 350.368, 开挖掘机
1723804977, 109.053, 明明是腕龙
1723805084, 74.787, 纳塔不会和须弥一样吧，一半深渊一半正常
1723805230, 46.867, 小马利亚！
1723805321, 55.531, 压力马斯内~
1723805369, 136.121, 纳塔有也有跟兰那罗的一样的两个世界！
1723805419, 164.319, 动漫准备从纳塔开始？
1723805452, 234.984, 光信 库库尔坎
1723805453, 216.079, 王玮老师这个声音太对味了
1723805489, 16.923, 新的npc建模哎！
1723805536, 3.447, 高飞兮安翔，称清气兮御阴阳
1723805722, 160.583, 死亡之翼
1723805722, 56.559, 奥运会？
1723805733, 197.51, 深渊使徒
1723805755, 149.197, 队长！
1723805800, 130.963, 夜神之国？另一片空间像匹诺康尼一样？
1723805873, 231.997, 《 发 光 水 母 头 》
1723805877, 260.662, 233333
1723805912, 100.029, 那么大的龙网子能抓吗
1723805917, 345.073, 陀螺
1723805924, 352.145, 眼神坚定的想要入党
1723805937, 200.255, 轮回天生
1723806072, 221.899, 女迪卢克风格
1723806120, 123.951, 会赢哦
1723806212, 102.396, 方舟？
1723806292, 245.779, 哇哦˶╹ꇴ╹˶！像姬子
1723806325, 132.908, 会赢的
1723806344, 81.04, 这角色还会在剧情中送你一个
1723806381, 167.64, 欢迎来到英雄联盟（）
1723806453, 200.611, 古茗是奶茶吧
1723806499, 103.154, 我嘞个侏罗纪公园
1723806551, 232.185, 可琳：你也有LED头发？（
