1723798676, 2.979, 勇争第一！！！！！
1723798723, 82.271, 哈哈，当时看到这一切都是惊喜。
1723798725, 10.067, 注：北极熊在酒店，所以麦声音有点怪
1723798735, 52.413, 《我不是南通》
1723798735, 7.054, 《Darling》
1723798752, 61.899, 战术挑眉
1723798760, 78.472, 这是谁呀（目光转移）
1723798765, 53.578, 空屏是我的辣！
1723798765, 25.772, 才过一分钟？？？我来早了？？
1723798778, 88.231, 《北极熊》
1723798789, 78.883, 噔噔咚
1723798791, 84.652, 妈妈，我上电视了
1723798794, 55.456, 队长：没想到吧
1723798797, 63.339, 莱欧斯利：习惯了
1723798798, 89.26, 《北极熊》
1723798799, 95.985, 空屏是我的辣
1723798805, 56.372, 铁南通
1723798819, 69.523, 后面说了综艺效果
1723798830, 21.352, 大古坠机了（不是
1723798832, 36.921, 我…以月色为剑…（串台）
1723798834, 25.796, 火大剑，冰单手剑
1723798839, 31.039, 《森林冰火人》
1723798841, 78.02, 大伟哥：请看VCR
1723798856, 95.306, 这是北极熊的弟弟 北极熊带带企鹅
1723798866, 86.18, 北极熊真人入镜
1723798873, 83.738, 这人和熊长得好像呀！该不会是你兄弟吧？
1723798881, 83.629, 这谁啊，不认识，没见过啊
1723798883, 132.615, 桌子-2HP
1723798897, 80.445, 熊的这声啊，哈哈哈哈哈哈哈
1723798947, 226.894, 《薪炎永燃》
1723798949, 92.26, 不认识
1723798953, 59.233, 第二个25个648（bushi）
1723798953, 209.303, 火神：会赢的 放心我可是最强的
1723798961, 103.893, 懂了是北极熊带带企鹅（doge）
1723798965, 229.737, 薪炎永燃
1723798969, 83.076, 不认识（抢答）
1723798977, 306.135, 冲刺，冲刺，冲
1723798986, 307.347, 帅otto帅
1723798989, 229.275, 薪炎永燃！（走错）
1723799019, 206.837, 纳塔第一巴图鲁
1723799030, 228.137, 薪炎永燃是吧
1723799048, 100.935, 是南极熊（bush）
1723799050, 176.519, 古茗！
1723799060, 37.564, 队长真的好帅
1723799064, 227.561, 薪炎永燃（确信
1723799076, 328.96, 纳塔角色会进入一种状态身上会出现条纹
1723799077, 37.291, 队长竟然是长发
1723799091, 10.046, 能哥，出息了，上5.0前瞻了
1723799100, 328.96, 身体周围散发光芒（如图）
1723799106, 99.495, 这是企鹅！（即答）
1723799146, 7.319, 02：在想我的事？
1723799149, 73.827, 《原梦冒险团》
1723799157, 48.253, 铁南通
1723799164, 183.959, 要联动了（bishi）
1723799164, 10.493, 达灵，你全身都是结实的Matthew吔
1723799172, 31.72, 不怪北极熊，我也喜欢
1723799195, 218.399, 防风打火机（bushi
1723799209, 176.659, 古茗？
1723799209, 173.566, 我还茶百道呢
1723799222, 286.376, 前瞻直播也感觉队长是冰系的
1723799229, 175.06, 《古茗》
1723799231, 89.821, 这是谁啊，不认识
1723799257, 44.061, 自古对波左边输，所以火神。。。
1723799260, 169.384, 北极熊的含金量
1723799277, 38.339, 这个体态我幻视成了阿刃
1723799288, 84.925, 问：谁才是真的北极熊
1723799290, 89.332, 《我是网红》
1723799299, 181.533, 至冬会不会有蜜雪?
1723799305, 152.875, 《  宝   可   梦   》
1723799367, 240.611, 神之心，这就是，最后一颗了
1723799387, 218.771, 在下界岩上点的火
1723799390, 35.419, 队长真的不进池子吗呜呜呜
1723799390, 333.138, 跳 跃 提 升
1723799394, 218.635, 防风打火机（）
1723799400, 227.028, 防风打火姬
1723799429, 82.541, 中国代表北极熊
1723799440, 36.91, 这个长发啊啊啊啊
1723799494, 248.705, 杨卧起坐
1723799515, 212.215, 我以为是北极熊不火了，原来才不到20分钟
1723799537, 83.291, 《我看我自己》
1723799543, 0.0, 太早啦！
1723799567, 297.793, 复活赛要打赢了
1723799572, 257.83, 丸辣！
1723799573, 71.142, 要来力
1723799574, 213.008, 那看来剧情里是非黯淡不可了
1723799576, 226.163, 奥运圣火（
1723799585, 80.088, 这是你吗？这不是我。那时的我还很瘦。
1723799587, 89.975, 《北极熊切片》
1723799592, 356.491, 按f上车
1723799599, 81.915, 这谁啊，不认识不认识
1723799612, 158.579, 驯龙高手
