1723780996, 67.702, 《人性》
1723811306, 50.256, 致敬您，谢谢
1723830200, 47.419, 致敬
1723831490, 20.622, 消毒吧
1723832482, 52.138, 致敬
1723835903, 18.112, 那个时候普遍认为产褥热是磁场引起的。。。
1723849650, 52.059, 英雄千古
1723855002, 76.732, 谢谢你
1723856962, 47.816, 天呐…
1723858512, 59.699, 人类群星闪耀时刻！！
1723859214, 75.486, 致敬
1723860233, 48.699, 致敬！
1723860418, 47.238, 先生千古流芳
1723863891, 63.207, 历史需要被铭记
1723864873, 71.682, 同业的诋毁让人心寒……
1723865907, 48.098, 致敬！！
1723867666, 34.039, 鬼谷藏龙也做过塞麦尔维斯的视频
1723868373, 50.028, 致敬你，谢谢你
1723868918, 60.697, 谢谢你 致敬你
1723870622, 46.475, 前人种树，后人乘凉，唯独不能让自己乘凉
1723870909, 51.019, 致敬!
1723872092, 71.348, 致敬
1723872446, 77.068, 迟来的证明
1723873042, 56.041, 致敬！！
1723873064, 63.597, 先生千古！
1723875250, 48.168, 致敬！！！
1723875678, 11.781, 产褥热
1723883816, 26.072, 解剖。不是解刨……
1723883827, 32.308, 如果赛麦尔维斯先生情商高一些 去积极写作 也许不会这样
1723885933, 9.078, 致敬！
1723886153, 51.646, 致敬！！！
1723887987, 64.784, 致敬!
1723889050, 11.099, 致敬！
1723894041, 33.99, 感染啊
1723894932, 48.157, 致敬英雄！
1723896069, 14.333, 致敬！
1723898025, 30.646, 没记错的话是硼酸消毒
1723898496, 31.526, 冷知识，最早的产妇都是剖腹产，是拿刀将肚子剖开，然后再缝上，死亡率可不高嘛
1723903718, 67.246, 致敬英雄！
1723904841, 2.439, 致敬
1723906792, 75.636, 致敬！
1723906903, 70.018, 他救了一百多年来的产妇们，包括我们的妈妈
1723909200, 57.674, 致敬您，您走在了时代前沿
1723931982, 56.113, 致敬！
1723948797, 74.84, 先生千古
1723957122, 61.556, 致敬
1723957127, 19.079, 致敬！
1723962840, 48.979, 致敬！
1723970681, 2.09, 致敬
1723990806, 11.515, 致敬
1723997959, 29.053, 八上 细菌和真菌。我刚刚学了
1724001312, 2.981, 致敬
1724038313.41537, 0.0, 
1724038313.41537, 0.0, 
1724038313.41537, 0.0, 
